state,n,nA,nB,rewardA,rewardB,mn_rewardA,mn_rewardB
"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0]",10133,3281,6852,317,637,0.09661688509600731,0.09296555750145943
"[0, 1, 0, 1, 0, 1, 0, 1, 0, 0]",5531,3215,2316,316,222,0.09828926905132193,0.09585492227979274
"[0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",7284,3049,4235,300,416,0.09839291571006888,0.09822904368358913
"[1, 1, 0, 1, 0, 0, 1, 1, 1, 1]",14277,4777,9500,437,916,0.09148000837345614,0.09642105263157895
"[0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",11646,8209,3437,780,330,0.09501766354001706,0.09601396566773349
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",5716,3343,2373,337,220,0.10080765779240203,0.09270965023177413
"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0]",6864,3628,3236,334,281,0.09206174200661521,0.08683559950556242
"[1, 0, 0, 1, 0, 1, 0, 0, 1, 0]",5389,3037,2352,282,231,0.09285479091208429,0.09821428571428571
"[1, 0, 0, 1, 0, 1, 0, 1, 0, 1]",4681,2234,2447,189,251,0.0846016114592659,0.10257458111973845
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 0]",4862,2433,2429,248,243,0.1019317714755446,0.10004116920543434
"[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",9511,3165,6346,317,578,0.10015797788309637,0.09108099590293098
"[0, 0, 1, 1, 1, 1, 1, 0, 0, 1]",9599,4164,5435,419,489,0.10062439961575408,0.08997240110395584
"[0, 1, 0, 1, 1, 1, 1, 1, 0, 0]",7544,3266,4278,283,411,0.08665033680342928,0.09607293127629733
"[0, 1, 0, 1, 0, 0, 1, 1, 0, 0]",7432,4388,3044,398,335,0.09070191431175935,0.11005256241787122
"[0, 1, 0, 1, 0, 0, 1, 1, 0, 1]",4595,2322,2273,196,219,0.08440999138673558,0.0963484381874175
"[0, 0, 1, 0, 1, 1, 1, 0, 1, 0]",4589,2320,2269,213,221,0.09181034482758621,0.09739973556632878
"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0]",6571,3848,2723,352,258,0.09147609147609148,0.09474843922144693
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",5344,2379,2965,209,252,0.0878520386717108,0.08499156829679595
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0]",4839,2471,2368,233,255,0.094293808174828,0.10768581081081081
"[1, 0, 0, 0, 0, 0, 0, 1, 1, 0]",25713,10413,15300,1037,1373,0.09958705464323442,0.08973856209150327
"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0]",6339,3502,2837,310,253,0.0885208452312964,0.08917870990482904
"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0]",7056,3273,3783,304,377,0.09288114879315612,0.09965635738831616
"[0, 0, 0, 1, 1, 1, 1, 0, 0, 0]",21643,17338,4305,1600,443,0.09228284692582767,0.10290360046457607
"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",29717,22375,7342,2110,712,0.09430167597765363,0.09697630073549442
"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0]",6771,3971,2800,404,262,0.10173759758247293,0.09357142857142857
"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0]",13964,9203,4761,856,400,0.09301314788655873,0.08401596303297626
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",17561,5252,12309,459,1141,0.0873952779893374,0.09269640100739296
"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",10746,7323,3423,684,308,0.09340434248258911,0.08997955010224949
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 1]",18392,11958,6434,1099,582,0.09190500083626024,0.09045694746658377
"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",16671,11208,5463,1054,510,0.09403997144896503,0.09335529928610653
"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1]",15070,5091,9979,458,982,0.08996267923787075,0.09840665397334403
"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",133747,112110,21637,10796,2077,0.0962982784764963,0.09599297499653371
"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0]",11936,8147,3789,741,375,0.09095372529765558,0.09897070467141726
"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",7355,4393,2962,405,301,0.09219212383337128,0.10162052667116812
"[1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",13678,4116,9562,395,861,0.09596695821185618,0.09004392386530015
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",73808,11703,62105,1099,5914,0.09390754507391268,0.09522582722808147
"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",32594,10562,22032,1027,2125,0.09723537208861958,0.09645061728395062
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 0]",9667,6473,3194,600,278,0.09269272362119574,0.08703819661865998
"[0, 0, 0, 0, 1, 1, 1, 1, 1, 1]",35314,16149,19165,1571,1951,0.09728156542200755,0.1018001565353509
"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",4608,2268,2340,208,206,0.09171075837742504,0.08803418803418804
"[1, 0, 0, 0, 1, 0, 1, 1, 0, 0]",6483,3717,2766,363,275,0.09765940274414851,0.09942154736080984
"[0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",6116,3580,2536,344,250,0.09608938547486033,0.09858044164037855
"[0, 0, 1, 0, 1, 1, 1, 1, 1, 0]",6482,2891,3591,263,353,0.09097198201314424,0.09830130882762461
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",7558,3023,4535,319,437,0.10552431359576579,0.09636163175303197
"[0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",7034,3227,3807,327,318,0.1013325069724202,0.08353033884948778
"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1]",7047,3005,4042,302,395,0.10049916805324459,0.09772389905987135
"[1, 0, 1, 1, 1, 1, 0, 0, 1, 1]",16039,5345,10694,522,1062,0.09766136576239476,0.09930802319057415
"[0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",4336,2206,2130,204,198,0.09247506799637353,0.09295774647887324
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 0]",6308,2548,3760,251,367,0.09850863422291994,0.0976063829787234
"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1]",14873,5388,9485,541,867,0.1004083147735709,0.09140748550342646
"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",14525,4919,9606,489,898,0.0994104492783086,0.09348323964189048
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",9586,6295,3291,594,304,0.0943606036536934,0.09237313886356731
"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0]",6739,4105,2634,411,247,0.10012180267965895,0.09377372817008352
"[1, 1, 1, 0, 0, 1, 1, 1, 0, 1]",12727,3534,9193,342,846,0.0967741935483871,0.09202654193408027
"[0, 1, 0, 0, 0, 0, 1, 1, 1, 1]",10250,5603,4647,528,457,0.0942352311261824,0.0983430170002152
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 1]",5923,2782,3141,254,302,0.09130122214234364,0.09614772365488698
"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",6605,3204,3401,314,316,0.09800249687890138,0.09291384886798
"[0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",16783,11664,5119,1068,489,0.09156378600823045,0.09552647001367455
"[1, 1, 0, 1, 1, 1, 0, 1, 1, 1]",29341,7316,22025,682,2027,0.09322033898305085,0.09203178206583428
"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",6194,2427,3767,227,352,0.09353110836423568,0.0934430581364481
"[0, 1, 1, 1, 0, 0, 0, 1, 0, 1]",5047,2673,2374,239,212,0.08941264496820052,0.08930075821398484
"[1, 0, 1, 0, 1, 1, 1, 0, 0, 0]",5571,2680,2891,244,283,0.09104477611940298,0.09789000345901072
"[0, 0, 1, 0, 1, 0, 1, 1, 1, 0]",4859,2505,2354,250,248,0.0998003992015968,0.10535259133389975
"[1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",6300,2325,3975,206,386,0.08860215053763441,0.09710691823899371
"[0, 1, 1, 1, 1, 1, 1, 1, 0, 0]",17948,7276,10672,713,1014,0.0979934029686641,0.09501499250374812
"[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",9806,3275,6531,323,654,0.09862595419847328,0.10013780431786863
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1]",8319,3784,4535,368,430,0.09725158562367865,0.09481808158765159
"[0, 1, 0, 1, 1, 1, 0, 1, 0, 1]",5440,2338,3102,197,303,0.08426005132591959,0.097678916827853
"[1, 0, 1, 0, 1, 1, 1, 0, 1, 0]",5152,2149,3003,230,272,0.10702652396463472,0.09057609057609058
"[1, 0, 1, 0, 1, 1, 0, 1, 1, 0]",5527,2284,3243,227,303,0.09938704028021016,0.09343200740055504
"[1, 0, 1, 1, 1, 1, 0, 1, 0, 0]",5902,2441,3461,239,329,0.09791069233920524,0.09505923143600116
"[1, 1, 0, 1, 0, 1, 1, 0, 0, 1]",6693,2700,3993,259,350,0.09592592592592593,0.0876533934385174
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1]",5399,2757,2642,256,242,0.09285455204932898,0.09159727479182438
"[1, 1, 1, 0, 0, 1, 0, 0, 1, 1]",8062,3015,5047,291,465,0.09651741293532339,0.09213394095502278
"[1, 1, 0, 0, 0, 1, 1, 0, 0, 1]",6997,3461,3536,346,373,0.0999711066165848,0.10548642533936652
"[0, 1, 0, 0, 1, 0, 1, 1, 0, 1]",4526,2263,2263,223,200,0.09854175872735307,0.08837825894829872
"[1, 1, 0, 1, 1, 0, 0, 1, 0, 0]",5026,2489,2537,237,246,0.09521896343913218,0.09696491919590067
"[0, 0, 0, 1, 0, 1, 1, 0, 1, 1]",5625,2928,2697,277,246,0.09460382513661202,0.09121245828698554
"[1, 1, 1, 0, 0, 0, 0, 0, 1, 0]",7327,3506,3821,331,331,0.09440958357102111,0.08662653755561371
"[0, 0, 0, 1, 1, 0, 1, 0, 0, 1]",6735,4296,2439,423,228,0.09846368715083799,0.09348093480934809
"[0, 0, 1, 1, 0, 1, 1, 1, 0, 1]",6009,2524,3485,225,329,0.08914421553090333,0.09440459110473458
"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0]",6206,2653,3553,262,317,0.09875612514134942,0.08922037714607374
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",8918,3289,5629,306,557,0.09303739738522347,0.09895185645763013
"[0, 1, 0, 1, 0, 1, 1, 0, 0, 1]",5439,2796,2643,287,228,0.10264663805436337,0.08626560726447219
"[1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",7202,2755,4447,252,427,0.09147005444646097,0.09601978862154262
"[0, 0, 1, 1, 1, 1, 1, 0, 1, 0]",6870,2888,3982,304,361,0.10526315789473684,0.09065796082370668
"[0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",8101,5399,2702,507,245,0.09390627894054454,0.09067357512953368
"[0, 1, 1, 0, 1, 1, 1, 0, 0, 1]",6590,2829,3761,259,356,0.09155178508306822,0.09465567668173358
"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",5534,3220,2314,299,229,0.09285714285714286,0.0989628349178911
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",7091,2357,4734,242,429,0.10267288926601613,0.09062103929024082
"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0]",5231,2397,2834,232,295,0.09678765123070505,0.10409315455187015
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",5207,2554,2653,246,273,0.09631949882537197,0.10290237467018469
"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1]",12169,5557,6612,532,641,0.09573510887169336,0.0969449485783424
"[0, 1, 0, 1, 1, 0, 0, 1, 0, 1]",4637,2309,2328,233,224,0.10090948462537895,0.09621993127147767
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",28405,6930,21475,656,2056,0.09466089466089467,0.09573923166472642
"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1]",7227,4177,3050,388,294,0.09288963370840315,0.09639344262295083
"[1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",4771,2394,2377,221,235,0.0923141186299081,0.09886411442995373
"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1]",10473,4730,5743,432,539,0.09133192389006342,0.09385338673167334
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",215153,185957,29196,17694,2742,0.095151029539087,0.09391697492807234
"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",147275,121051,26224,11493,2471,0.09494345358567877,0.09422666259914582
"[1, 0, 0, 0, 1, 0, 0, 0, 1, 0]",9593,6160,3433,576,328,0.09350649350649351,0.09554325662685698
"[0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",5084,2753,2331,252,232,0.09153650563022157,0.09952809952809953
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",8198,4131,4067,415,360,0.10045993706124424,0.08851733464470125
"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",33932,25962,7970,2482,749,0.09560126338494723,0.09397741530740276
"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0]",26160,19744,6416,1908,627,0.09663695299837925,0.09772443890274314
"[0, 1, 0, 1, 1, 1, 0, 0, 0, 1]",4909,2531,2378,246,217,0.09719478467009088,0.09125315391084945
"[0, 1, 0, 1, 0, 1, 0, 0, 1, 1]",5592,2926,2666,286,262,0.09774436090225563,0.09827456864216054
"[0, 0, 1, 0, 0, 0, 0, 1, 1, 0]",13358,8996,4362,823,419,0.09148510449088484,0.09605685465382852
"[0, 0, 0, 0, 1, 0, 0, 0, 1, 1]",16466,11764,4702,1129,439,0.09597075824549473,0.09336452573373033
"[0, 0, 1, 0, 1, 0, 0, 0, 1, 1]",7488,4517,2971,419,266,0.09276068186849679,0.08953214405923932
"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0]",5134,2626,2508,245,233,0.0932977913175933,0.09290271132376396
"[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",6702,3223,3479,346,310,0.10735339745578654,0.08910606496119575
"[1, 1, 1, 0, 1, 0, 1, 1, 0, 1]",9837,3234,6603,300,618,0.09276437847866419,0.09359382099045888
"[1, 1, 0, 1, 1, 1, 1, 0, 1, 0]",9660,3198,6462,333,608,0.10412757973733583,0.09408851748684617
"[1, 1, 0, 1, 0, 0, 1, 1, 1, 0]",5738,2357,3381,228,312,0.09673313534153585,0.09228039041703638
"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",29149,7188,21961,732,2029,0.1018363939899833,0.09239105687354857
"[0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10503,3796,6707,355,664,0.09351949420442571,0.0990010436857015
"[1, 1, 1, 0, 0, 0, 1, 1, 1, 1]",17427,5208,12219,479,1153,0.09197388632872504,0.09436124069072756
"[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]",11745,4043,7702,378,777,0.09349492950779124,0.1008828875616723
"[1, 1, 0, 1, 0, 1, 0, 1, 1, 1]",11490,3854,7636,395,719,0.10249091852620654,0.09415924567836563
"[1, 1, 0, 1, 0, 1, 1, 0, 1, 0]",5387,2257,3130,195,304,0.08639787328311918,0.09712460063897764
"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",12609,4007,8602,404,845,0.10082355877214874,0.09823296907695885
"[0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",13640,9212,4428,900,415,0.09769865392965697,0.09372177055103885
"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0]",10476,6444,4032,613,377,0.09512725015518311,0.09350198412698413
"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0]",10306,3294,7012,332,650,0.100789313904068,0.09269823160296635
"[0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",4602,2342,2260,208,207,0.0888129803586678,0.0915929203539823
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",13589,3832,9757,358,890,0.09342379958246347,0.09121656246797172
"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",14334,4759,9575,460,937,0.09665896196679975,0.09785900783289818
"[0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",5711,3159,2552,307,249,0.0971826527382083,0.0975705329153605
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",13912,4495,9417,431,922,0.09588431590656285,0.097908038653499
"[1, 1, 0, 0, 0, 0, 1, 1, 0, 0]",27877,15753,12124,1463,1165,0.09287119913667238,0.09609039920818212
"[0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",7354,3793,3561,342,355,0.09016609543896652,0.09969109800617804
"[1, 0, 0, 0, 1, 0, 1, 1, 1, 1]",8005,3060,4945,296,468,0.09673202614379085,0.09464105156723963
"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",12211,8495,3716,783,363,0.09217186580341377,0.09768568353067815
"[1, 1, 1, 0, 1, 0, 1, 0, 0, 1]",6087,2385,3702,244,380,0.10230607966457023,0.10264721772015127
"[1, 0, 1, 1, 0, 1, 1, 1, 1, 0]",10543,3529,7014,346,685,0.09804477189005384,0.09766181921870544
"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0]",15997,10759,5238,1024,467,0.0951761316107445,0.0891561664757541
"[0, 0, 0, 0, 1, 1, 0, 1, 1, 1]",10306,5787,4519,587,460,0.10143424917919475,0.10179243195397211
"[0, 1, 0, 0, 0, 0, 0, 1, 1, 0]",13272,8940,4332,851,393,0.09519015659955257,0.0907202216066482
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 1]",7564,4572,2992,412,286,0.09011373578302712,0.09558823529411764
"[0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",7743,4434,3309,444,326,0.10013531799729364,0.09851919008763978
"[0, 1, 0, 1, 1, 1, 1, 0, 1, 1]",10349,3539,6810,331,686,0.09352924554959027,0.10073421439060205
"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0]",12369,8800,3569,825,325,0.09375,0.09106192210703279
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",5634,3256,2378,323,216,0.0992014742014742,0.09083263246425567
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",6477,3612,2865,349,275,0.09662236987818383,0.09598603839441536
"[1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",7661,4300,3361,440,337,0.10232558139534884,0.10026777744718833
"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0]",6644,3905,2739,397,273,0.10166453265044814,0.09967141292442497
"[1, 1, 1, 0, 1, 0, 0, 0, 0, 0]",7690,4159,3531,414,327,0.09954315941332051,0.09260832625318606
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",15384,4049,11335,391,1041,0.09656705359347988,0.09183943537715042
"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1]",14036,4340,9696,437,924,0.10069124423963134,0.0952970297029703
"[1, 1, 0, 0, 0, 1, 0, 1, 0, 0]",6374,3629,2745,341,265,0.09396527969137504,0.0965391621129326
"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",29871,21579,8292,2052,821,0.09509245099402197,0.09901109503135552
"[0, 0, 0, 1, 1, 0, 1, 0, 1, 0]",6154,3871,2283,365,212,0.09429088090932576,0.09286027157249234
"[0, 1, 0, 1, 0, 1, 0, 0, 0, 1]",5742,3392,2350,312,196,0.09198113207547169,0.08340425531914894
"[0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",6569,2889,3680,279,345,0.09657320872274143,0.09375
"[0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",5198,2900,2298,288,214,0.0993103448275862,0.09312445604873804
"[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10858,3629,7229,367,695,0.10112978782033619,0.09614054502697468
"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",13078,3974,9104,342,900,0.08605938600905888,0.09885764499121265
"[1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",9955,3305,6650,340,628,0.10287443267776097,0.09443609022556392
"[1, 1, 0, 0, 0, 1, 1, 1, 0, 0]",6250,2953,3297,299,303,0.10125296308838469,0.09190172884440401
"[1, 0, 0, 0, 1, 0, 1, 0, 1, 1]",5352,2492,2860,223,262,0.08948635634028893,0.09160839160839161
"[0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",9679,3442,6237,325,625,0.09442184776292853,0.10020843354176688
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",4494,2283,2211,202,216,0.08848007008322382,0.09769335142469471
"[1, 0, 0, 1, 0, 1, 0, 0, 1, 1]",5744,2710,3034,233,278,0.08597785977859779,0.09162821357943308
"[1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",6640,3697,2943,369,293,0.09981065728969435,0.09955827387020047
"[1, 1, 1, 0, 1, 0, 0, 1, 0, 0]",4978,2334,2644,223,222,0.09554413024850043,0.08396369137670197
"[0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",5627,3342,2285,329,238,0.09844404548174746,0.10415754923413567
"[1, 0, 1, 0, 1, 0, 1, 1, 1, 0]",5569,2284,3285,215,297,0.09413309982486866,0.09041095890410959
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 0]",5878,2377,3501,219,306,0.09213294068153134,0.08740359897172237
"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1]",26193,6379,19814,585,1902,0.09170716413230914,0.09599273241142627
"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0]",83181,62274,20907,5821,1887,0.09347400199120018,0.09025685177213373
"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",82380,60781,21599,5744,2044,0.09450321646567184,0.0946340108338349
"[0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",8268,5179,3089,470,304,0.09075111025294458,0.09841372612495954
"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0]",20124,16080,4044,1506,364,0.09365671641791044,0.09000989119683482
"[0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",4859,2520,2339,241,199,0.09563492063492063,0.08507909362975631
"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1]",5419,3218,2201,317,221,0.09850839030453698,0.1004089050431622
"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0]",9462,6361,3101,583,303,0.09165225593460148,0.09771041599484037
"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0]",16395,4151,12244,376,1138,0.0905805829920501,0.09294348252205162
"[1, 1, 0, 0, 0, 0, 0, 0, 1, 1]",32190,18410,13780,1743,1312,0.09467680608365019,0.09521044992743107
"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",13495,8855,4640,827,446,0.09339356295878035,0.09612068965517241
"[1, 0, 0, 0, 1, 1, 0, 1, 1, 0]",5055,2383,2672,229,276,0.0960973562736047,0.10329341317365269
"[1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",7246,3014,4232,295,374,0.09787657597876576,0.0883742911153119
"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",5387,2867,2520,293,231,0.10219741890477851,0.09166666666666666
"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",34832,27004,7828,2555,726,0.09461561250185158,0.09274399591211037
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",179881,26885,152996,2545,14599,0.09466245118095593,0.0954207953149102
"[1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",26052,6505,19547,635,1853,0.09761721752498079,0.09479715557374534
"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1]",35381,9988,25393,979,2506,0.09801762114537445,0.09868861497263025
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",14680,5038,9642,491,909,0.09745930924970227,0.09427504667081518
"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",82618,61504,21114,5714,2010,0.09290452653485952,0.0951974992895709
"[1, 1, 0, 1, 0, 0, 0, 0, 1, 1]",7048,3404,3644,335,336,0.09841363102232667,0.09220636663007684
"[0, 1, 0, 1, 0, 1, 1, 0, 1, 0]",4377,2207,2170,199,168,0.09016764839148166,0.07741935483870968
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0]",12438,8138,4300,814,415,0.10002457606291472,0.09651162790697675
"[0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",9750,3349,6401,333,607,0.09943266646760227,0.094828932979222
"[0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",6380,2875,3505,290,334,0.10086956521739131,0.09529243937232525
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",5131,2545,2586,247,245,0.09705304518664047,0.09474091260634183
"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",6023,2758,3265,252,316,0.09137055837563451,0.09678407350689128
"[0, 0, 0, 1, 1, 0, 1, 0, 1, 1]",6294,3681,2613,340,251,0.0923662048356425,0.09605817068503636
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",6112,2386,3726,217,366,0.09094719195305952,0.09822866344605476
"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",26273,5366,20907,505,2004,0.09411106969809914,0.09585306356722628
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",30062,6475,23587,665,2331,0.10270270270270271,0.09882562428456353
"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1]",10920,6182,4738,628,455,0.1015852474927208,0.09603208104685522
"[0, 0, 0, 1, 0, 0, 1, 1, 0, 0]",13531,9311,4220,886,428,0.0951562667812265,0.1014218009478673
"[0, 1, 0, 1, 0, 0, 0, 0, 0, 1]",10935,7400,3535,680,323,0.0918918918918919,0.09137199434229137
"[1, 1, 0, 1, 1, 1, 0, 1, 0, 1]",9715,3184,6531,311,642,0.09767587939698492,0.0983004134129536
"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0]",6544,3864,2680,401,235,0.10377846790890269,0.08768656716417911
"[0, 0, 0, 1, 1, 1, 0, 0, 1, 0]",6322,3907,2415,399,241,0.10212439211671359,0.09979296066252588
"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1]",6992,3801,3191,370,319,0.09734280452512496,0.09996866186148542
"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",7279,2841,4438,265,420,0.09327701513551566,0.0946372239747634
"[1, 1, 0, 0, 1, 0, 1, 0, 1, 1]",6876,2867,4009,269,390,0.09382629926752703,0.09728111748565726
"[0, 1, 0, 0, 0, 1, 1, 1, 1, 0]",6366,3310,3056,301,295,0.09093655589123867,0.09653141361256544
"[1, 0, 0, 0, 1, 0, 0, 1, 0, 1]",5792,3209,2583,344,261,0.10719850420691804,0.10104529616724739
"[0, 1, 0, 1, 1, 0, 1, 0, 0, 1]",4770,2454,2316,219,206,0.08924205378973105,0.08894645941278066
"[0, 1, 0, 1, 0, 1, 0, 1, 1, 0]",4712,2431,2281,252,220,0.10366104483751543,0.09644892590968873
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",18410,5877,12533,553,1186,0.09409562702058874,0.09463017633447698
"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",16733,4572,12161,451,1155,0.09864391951006124,0.09497574212646986
"[1, 1, 0, 0, 1, 0, 0, 1, 1, 0]",5591,2704,2887,254,216,0.09393491124260354,0.0748181503290613
"[0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",15889,11833,4056,1108,378,0.09363644046311163,0.09319526627218935
"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1]",6983,3930,3053,409,315,0.10407124681933842,0.10317720275139207
"[1, 0, 1, 1, 1, 0, 0, 1, 0, 0]",4942,2473,2469,235,205,0.0950262838657501,0.08302956662616444
"[1, 1, 0, 1, 1, 0, 0, 0, 1, 0]",4614,2331,2283,219,195,0.09395109395109395,0.08541392904073587
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",10809,7007,3802,619,373,0.08834023119737405,0.09810625986322988
